Gene_ID,symbol,baseMean,HD.mean,Control.mean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166426.7,CRABP1,365.4665328,867.6974397,160.4743258,2.151887472,0.2860356322,7.523144775,5.35E-14,7.15E-11
ENSG00000150782.7,IL18,156.7992638,328.8559944,86.57202689,2.023017785,0.2694808155,7.507093897,6.05E-14,7.72E-11
ENSG00000168779.14,SHOX2,6.220894192,16.70274221,1.942588881,2.590579146,0.3465845747,7.47459447,7.74E-14,9.46E-11
ENSG00000106809.6,OGN,513.0835881,1554.775327,87.90328628,3.096561721,0.4146913107,7.467148793,8.20E-14,9.59E-11
ENSG00000100985.7,MMP9,11.66655238,29.79148904,4.268619046,2.597536777,0.3483140565,7.457456078,8.82E-14,9.91E-11
ENSG00000146278.10,PNRC1,1874.122041,2611.274344,1573.24355,0.7875218315,0.1061194368,7.42108944,1.16E-13,1.25E-10
ENSG00000127083.7,OMD,204.5615689,479.2931711,92.42622102,2.078429798,0.2810986325,7.393952007,1.43E-13,1.48E-10
ENSG00000152467.5,ZSCAN1,135.1514856,86.15288475,155.1509145,-1.089604198,0.1476033602,-7.381974209,1.56E-13,1.56E-10
ENSG00000137462.6,TLR2,225.4970707,379.9603302,162.4508423,1.784825495,0.2437341544,7.322837043,2.43E-13,2.35E-10
ENSG00000134294.9,SLC38A2,5448.302819,9251.666485,3895.909486,1.312783542,0.1799981565,7.293316594,3.02E-13,2.83E-10
ENSG00000240990.5,HOXA11-AS,1.752693576,5.600545193,0.1821418961,3.274237465,0.4512080063,7.256603206,3.97E-13,3.60E-10
ENSG00000096060.10,FKBP5,1761.453328,2871.434083,1308.399958,1.671613618,0.2311809685,7.230757913,4.80E-13,4.22E-10
ENSG00000198417.5,MT1F,1056.780648,2073.240429,641.8991051,1.72970858,0.2398670602,7.211113434,5.55E-13,4.72E-10
ENSG00000112175.6,BMP5,78.56077631,241.0564531,12.23601026,3.148977548,0.4372316115,7.202081153,5.93E-13,4.90E-10
ENSG00000125772.8,GPCPD1,1758.533512,1058.647366,2044.201326,-1.136133827,0.1578507908,-7.197517489,6.13E-13,4.92E-10
